,TradeDate,expiryDate,c_p,strike,price
1238,20200110,20200124,1,312.0,14.25
1239,20200110,20200124,1,312.5,13.785
1240,20200110,20200124,1,313.0,13.295
1241,20200110,20200124,1,313.5,12.825
1242,20200110,20200124,1,314.0,12.344999999999999
1243,20200110,20200124,1,314.5,11.879999999999999
1244,20200110,20200124,1,315.0,11.415
1245,20200110,20200124,1,315.5,10.945
1246,20200110,20200124,1,316.0,10.48
1247,20200110,20200124,1,316.5,10.015
1248,20200110,20200124,1,317.0,9.559999999999999
1249,20200110,20200124,1,317.5,9.100000000000001
1250,20200110,20200124,1,318.0,8.65
1251,20200110,20200124,1,318.5,8.205
1252,20200110,20200124,1,319.0,7.76
1253,20200110,20200124,1,319.5,7.32
1254,20200110,20200124,1,320.0,6.885
1255,20200110,20200124,1,320.5,6.449999999999999
1256,20200110,20200124,1,321.0,6.025
1257,20200110,20200124,1,321.5,5.615
1258,20200110,20200124,1,322.0,5.195
1259,20200110,20200124,1,322.5,4.795
1260,20200110,20200124,1,323.0,4.404999999999999
1261,20200110,20200124,1,323.5,4.02
1262,20200110,20200124,1,324.0,3.6500000000000004
1263,20200110,20200124,1,324.5,3.285
1264,20200110,20200124,1,325.0,2.9400000000000004
1265,20200110,20200124,1,325.5,2.6100000000000003
1266,20200110,20200124,1,326.0,2.3049999999999997
1267,20200110,20200124,1,326.5,2.01
1268,20200110,20200124,1,327.0,1.74
1269,20200110,20200124,1,327.5,1.48
1270,20200110,20200124,1,328.0,1.26
1271,20200110,20200124,1,328.5,1.05
1272,20200110,20200124,1,329.0,0.865
1273,20200110,20200124,1,329.5,0.71
1274,20200110,20200124,1,330.0,0.575
1275,20200110,20200124,1,331.0,0.365
1276,20200110,20200124,1,332.0,0.225
1277,20200110,20200124,1,332.5,0.165
1278,20200110,20200124,1,333.0,0.125
1279,20200110,20200124,1,334.0,0.07500000000000001
1280,20200110,20200124,1,335.0,0.045
1281,20200110,20200124,1,336.0,0.025
1282,20200110,20200124,1,337.0,0.015
1283,20200110,20200124,1,337.5,0.015
1284,20200110,20200124,1,338.0,0.015
1285,20200110,20200124,1,339.0,0.005
1286,20200110,20200124,1,340.0,0.005
1287,20200110,20200124,1,341.0,0.005
1288,20200110,20200124,1,342.0,0.005
1289,20200110,20200124,1,342.5,0.005
1290,20200110,20200124,1,343.0,0.005
1291,20200110,20200124,1,344.0,0.005
1292,20200110,20200124,1,345.0,0.005
1293,20200110,20200124,1,346.0,0.005
1294,20200110,20200124,1,347.0,0.005
1295,20200110,20200124,1,347.5,0.005
1296,20200110,20200124,1,350.0,0.005
1297,20200110,20200124,1,352.5,0.005
1298,20200110,20200124,1,355.0,0.005
1299,20200110,20200124,1,357.5,0.005
1300,20200110,20200124,1,360.0,0.005
1301,20200110,20200124,1,362.5,0.005
1302,20200110,20200124,0,255.0,0.005
1303,20200110,20200124,0,260.0,0.015
1304,20200110,20200124,0,265.0,0.015
1305,20200110,20200124,0,270.0,0.015
1306,20200110,20200124,0,275.0,0.015
1307,20200110,20200124,0,277.5,0.025
1308,20200110,20200124,0,280.0,0.025
1309,20200110,20200124,0,280.5,0.025
1310,20200110,20200124,0,281.0,0.025
1311,20200110,20200124,0,281.5,0.025
1312,20200110,20200124,0,282.0,0.025
1313,20200110,20200124,0,282.5,0.025
1314,20200110,20200124,0,283.0,0.025
1315,20200110,20200124,0,283.5,0.025
1316,20200110,20200124,0,284.0,0.025
1317,20200110,20200124,0,284.5,0.025
1318,20200110,20200124,0,285.0,0.025
1319,20200110,20200124,0,285.5,0.025
1320,20200110,20200124,0,286.0,0.035
1321,20200110,20200124,0,286.5,0.035
1322,20200110,20200124,0,287.0,0.035
1323,20200110,20200124,0,287.5,0.035
1324,20200110,20200124,0,288.0,0.035
1325,20200110,20200124,0,288.5,0.035
1326,20200110,20200124,0,289.0,0.035
1327,20200110,20200124,0,289.5,0.035
1328,20200110,20200124,0,290.0,0.035
1329,20200110,20200124,0,290.5,0.035
1330,20200110,20200124,0,291.0,0.045
1331,20200110,20200124,0,291.5,0.045
1332,20200110,20200124,0,292.0,0.045
1333,20200110,20200124,0,292.5,0.045
1334,20200110,20200124,0,293.0,0.045
1335,20200110,20200124,0,293.5,0.045
1336,20200110,20200124,0,294.0,0.055
1337,20200110,20200124,0,294.5,0.055
1338,20200110,20200124,0,295.0,0.055
1339,20200110,20200124,0,295.5,0.055
1340,20200110,20200124,0,296.0,0.055
1341,20200110,20200124,0,296.5,0.065
1342,20200110,20200124,0,297.0,0.065
1343,20200110,20200124,0,297.5,0.065
1344,20200110,20200124,0,298.0,0.065
1345,20200110,20200124,0,298.5,0.07500000000000001
1346,20200110,20200124,0,299.0,0.07500000000000001
1347,20200110,20200124,0,299.5,0.07500000000000001
1348,20200110,20200124,0,300.0,0.08499999999999999
1349,20200110,20200124,0,300.5,0.08499999999999999
1350,20200110,20200124,0,301.0,0.095
1351,20200110,20200124,0,301.5,0.095
1352,20200110,20200124,0,302.0,0.10500000000000001
1353,20200110,20200124,0,302.5,0.10500000000000001
1354,20200110,20200124,0,303.0,0.11499999999999999
1355,20200110,20200124,0,303.5,0.11499999999999999
1356,20200110,20200124,0,304.0,0.125
1357,20200110,20200124,0,304.5,0.135
1358,20200110,20200124,0,305.0,0.14500000000000002
1359,20200110,20200124,0,305.5,0.14500000000000002
1360,20200110,20200124,0,306.0,0.155
1361,20200110,20200124,0,306.5,0.165
1362,20200110,20200124,0,307.0,0.175
1363,20200110,20200124,0,307.5,0.185
1364,20200110,20200124,0,308.0,0.20500000000000002
1365,20200110,20200124,0,308.5,0.215
1366,20200110,20200124,0,309.0,0.225
1367,20200110,20200124,0,309.5,0.245
1368,20200110,20200124,0,310.0,0.255
1369,20200110,20200124,0,310.5,0.275
1370,20200110,20200124,0,311.0,0.28500000000000003
1371,20200110,20200124,0,311.5,0.305
1372,20200110,20200124,0,312.0,0.335
1373,20200110,20200124,0,312.5,0.355
1374,20200110,20200124,0,313.0,0.375
1375,20200110,20200124,0,313.5,0.405
1376,20200110,20200124,0,314.0,0.425
1377,20200110,20200124,0,314.5,0.455
1378,20200110,20200124,0,315.0,0.495
1379,20200110,20200124,0,315.5,0.525
1380,20200110,20200124,0,316.0,0.565
1381,20200110,20200124,0,316.5,0.595
1382,20200110,20200124,0,317.0,0.645
1383,20200110,20200124,0,317.5,0.685
1384,20200110,20200124,0,318.0,0.735
1385,20200110,20200124,0,318.5,0.785
1386,20200110,20200124,0,319.0,0.835
1387,20200110,20200124,0,319.5,0.895
1388,20200110,20200124,0,320.0,0.96
1389,20200110,20200124,0,320.5,1.03
1390,20200110,20200124,0,321.0,1.105
1391,20200110,20200124,0,321.5,1.19
1392,20200110,20200124,0,322.0,1.275
1393,20200110,20200124,0,322.5,1.38
1394,20200110,20200124,0,323.0,1.48
1395,20200110,20200124,0,323.5,1.6
1396,20200110,20200124,0,324.0,1.73
1397,20200110,20200124,0,324.5,1.87
1398,20200110,20200124,0,325.0,2.0199999999999996
1399,20200110,20200124,0,325.5,2.1900000000000004
1400,20200110,20200124,0,326.0,2.385
1401,20200110,20200124,0,326.5,2.5949999999999998
1402,20200110,20200124,0,327.0,2.825
1403,20200110,20200124,0,327.5,3.075
1404,20200110,20200124,0,328.0,3.3449999999999998
1405,20200110,20200124,0,328.5,3.645
1406,20200110,20200124,0,329.0,3.97
1407,20200110,20200124,0,329.5,4.32
1408,20200110,20200124,0,330.0,4.695
1409,20200110,20200124,0,331.0,5.505000000000001
1410,20200110,20200124,0,332.0,6.390000000000001
1411,20200110,20200124,0,332.5,6.855
1412,20200110,20200124,0,333.0,7.33
1413,20200110,20200124,0,334.0,8.315000000000001
1414,20200110,20200124,0,335.0,9.315000000000001
1415,20200110,20200124,0,336.0,10.315000000000001
1416,20200110,20200124,0,337.0,11.315000000000001
1417,20200110,20200124,0,337.5,11.815000000000001
1418,20200110,20200124,0,338.0,12.315000000000001
1419,20200110,20200124,0,339.0,13.315000000000001
1420,20200110,20200124,0,340.0,14.315000000000001
1421,20200110,20200124,0,341.0,15.315000000000001
1422,20200110,20200124,0,342.0,16.314999999999998
1423,20200110,20200124,0,342.5,16.814999999999998
1424,20200110,20200124,0,343.0,17.314999999999998
1425,20200110,20200124,0,344.0,18.314999999999998
1426,20200110,20200124,0,345.0,19.314999999999998
1427,20200110,20200124,0,346.0,20.314999999999998
1428,20200110,20200124,0,347.0,21.314999999999998
1429,20200110,20200124,0,347.5,21.814999999999998
1430,20200110,20200124,0,350.0,24.314999999999998
1431,20200110,20200124,0,352.5,26.814999999999998
1432,20200110,20200124,0,355.0,29.314999999999998
1433,20200110,20200124,0,357.5,31.814999999999998
1434,20200110,20200124,0,360.0,34.315
1435,20200110,20200124,0,362.5,36.815
1436,20200110,20200127,1,270.0,55.900000000000006
1437,20200110,20200127,1,275.0,50.91
1438,20200110,20200127,1,280.0,45.92
1439,20200110,20200127,1,285.0,40.935
1440,20200110,20200127,1,290.0,35.96
1441,20200110,20200127,1,294.0,31.979999999999997
1442,20200110,20200127,1,295.0,30.98
1443,20200110,20200127,1,296.0,29.990000000000002
1444,20200110,20200127,1,297.0,29.0
1445,20200110,20200127,1,298.0,28.005000000000003
1446,20200110,20200127,1,299.0,27.015
1447,20200110,20200127,1,300.0,26.025
1448,20200110,20200127,1,301.0,25.04
1449,20200110,20200127,1,302.0,24.055
1450,20200110,20200127,1,303.0,23.07
1451,20200110,20200127,1,304.0,22.09
1452,20200110,20200127,1,305.0,21.11
1453,20200110,20200127,1,306.0,20.13
1454,20200110,20200127,1,307.0,19.155
1455,20200110,20200127,1,308.0,18.185000000000002
1456,20200110,20200127,1,309.0,17.205
1457,20200110,20200127,1,310.0,16.245
1458,20200110,20200127,1,311.0,15.29
1459,20200110,20200127,1,312.0,14.335
1460,20200110,20200127,1,313.0,13.379999999999999
1461,20200110,20200127,1,314.0,12.45
1462,20200110,20200127,1,315.0,11.515
1463,20200110,20200127,1,316.0,10.600000000000001
1464,20200110,20200127,1,317.0,9.685
1465,20200110,20200127,1,318.0,8.79
1466,20200110,20200127,1,319.0,7.91
1467,20200110,20200127,1,320.0,7.039999999999999
1468,20200110,20200127,1,321.0,6.1899999999999995
1469,20200110,20200127,1,322.0,5.369999999999999
1470,20200110,20200127,1,323.0,4.574999999999999
1471,20200110,20200127,1,324.0,3.825
1472,20200110,20200127,1,325.0,3.125
1473,20200110,20200127,1,326.0,2.475
1474,20200110,20200127,1,327.0,1.9049999999999998
1475,20200110,20200127,1,328.0,1.41
1476,20200110,20200127,1,329.0,1.0
1477,20200110,20200127,1,330.0,0.685
1478,20200110,20200127,1,331.0,0.445
1479,20200110,20200127,1,332.0,0.275
1480,20200110,20200127,1,333.0,0.175
1481,20200110,20200127,1,334.0,0.10500000000000001
1482,20200110,20200127,1,335.0,0.055
1483,20200110,20200127,1,336.0,0.035
1484,20200110,20200127,1,337.0,0.025
1485,20200110,20200127,1,338.0,0.015
1486,20200110,20200127,1,339.0,0.015
1487,20200110,20200127,1,340.0,0.015
1488,20200110,20200127,1,341.0,0.005
1489,20200110,20200127,1,342.0,0.005
1490,20200110,20200127,1,343.0,0.005
1491,20200110,20200127,1,344.0,0.005
1492,20200110,20200127,1,345.0,0.005
1493,20200110,20200127,1,346.0,0.005
1494,20200110,20200127,1,347.0,0.005
1495,20200110,20200127,1,350.0,0.005
1496,20200110,20200127,0,270.0,0.015
1497,20200110,20200127,0,275.0,0.025
1498,20200110,20200127,0,280.0,0.025
1499,20200110,20200127,0,285.0,0.035
1500,20200110,20200127,0,290.0,0.045
1501,20200110,20200127,0,294.0,0.065
1502,20200110,20200127,0,295.0,0.065
1503,20200110,20200127,0,296.0,0.07500000000000001
1504,20200110,20200127,0,297.0,0.08499999999999999
1505,20200110,20200127,0,298.0,0.08499999999999999
1506,20200110,20200127,0,299.0,0.095
1507,20200110,20200127,0,300.0,0.10500000000000001
1508,20200110,20200127,0,301.0,0.11499999999999999
1509,20200110,20200127,0,302.0,0.135
1510,20200110,20200127,0,303.0,0.14500000000000002
1511,20200110,20200127,0,304.0,0.165
1512,20200110,20200127,0,305.0,0.18
1513,20200110,20200127,0,306.0,0.20500000000000002
1514,20200110,20200127,0,307.0,0.225
1515,20200110,20200127,0,308.0,0.255
1516,20200110,20200127,0,309.0,0.28500000000000003
1517,20200110,20200127,0,310.0,0.325
1518,20200110,20200127,0,311.0,0.365
1519,20200110,20200127,0,312.0,0.41000000000000003
1520,20200110,20200127,0,313.0,0.45999999999999996
1521,20200110,20200127,0,314.0,0.52
1522,20200110,20200127,0,315.0,0.59
1523,20200110,20200127,0,316.0,0.665
1524,20200110,20200127,0,317.0,0.755
1525,20200110,20200127,0,318.0,0.855
1526,20200110,20200127,0,319.0,0.97
1527,20200110,20200127,0,320.0,1.1
1528,20200110,20200127,0,321.0,1.25
1529,20200110,20200127,0,322.0,1.43
1530,20200110,20200127,0,323.0,1.64
1531,20200110,20200127,0,324.0,1.885
1532,20200110,20200127,0,325.0,2.185
1533,20200110,20200127,0,326.0,2.55
1534,20200110,20200127,0,327.0,2.975
1535,20200110,20200127,0,328.0,3.49
1536,20200110,20200127,0,329.0,4.09
1537,20200110,20200127,0,330.0,4.779999999999999
1538,20200110,20200127,0,331.0,5.5600000000000005
1539,20200110,20200127,0,332.0,6.425
1540,20200110,20200127,0,333.0,7.345
1541,20200110,20200127,0,334.0,8.325
1542,20200110,20200127,0,335.0,9.32
1543,20200110,20200127,0,336.0,10.32
1544,20200110,20200127,0,337.0,11.32
1545,20200110,20200127,0,338.0,12.32
1546,20200110,20200127,0,339.0,13.32
1547,20200110,20200127,0,340.0,14.315000000000001
1548,20200110,20200127,0,341.0,15.315000000000001
1549,20200110,20200127,0,342.0,16.314999999999998
1550,20200110,20200127,0,343.0,17.314999999999998
1551,20200110,20200127,0,344.0,18.32
1552,20200110,20200127,0,345.0,19.32
1553,20200110,20200127,0,346.0,20.32
1554,20200110,20200127,0,347.0,21.32
1555,20200110,20200127,0,350.0,24.32
1556,20200110,20200129,1,280.0,45.955
1557,20200110,20200129,1,285.0,40.975
1558,20200110,20200129,1,290.0,36.01
1559,20200110,20200129,1,294.0,32.04
1560,20200110,20200129,1,295.0,31.049999999999997
1561,20200110,20200129,1,296.0,30.060000000000002
1562,20200110,20200129,1,297.0,29.075000000000003
1563,20200110,20200129,1,298.0,28.085
1564,20200110,20200129,1,299.0,27.105
1565,20200110,20200129,1,300.0,26.115000000000002
1566,20200110,20200129,1,301.0,25.134999999999998
1567,20200110,20200129,1,302.0,24.15
1568,20200110,20200129,1,303.0,23.17
1569,20200110,20200129,1,304.0,22.2
1570,20200110,20200129,1,305.0,21.22
1571,20200110,20200129,1,306.0,20.255000000000003
1572,20200110,20200129,1,307.0,19.275
1573,20200110,20200129,1,308.0,18.314999999999998
1574,20200110,20200129,1,309.0,17.36
1575,20200110,20200129,1,310.0,16.4
1576,20200110,20200129,1,311.0,15.455
1577,20200110,20200129,1,312.0,14.52
1578,20200110,20200129,1,313.0,13.585
1579,20200110,20200129,1,314.0,12.649999999999999
1580,20200110,20200129,1,315.0,11.73
1581,20200110,20200129,1,316.0,10.82
1582,20200110,20200129,1,317.0,9.925
1583,20200110,20200129,1,318.0,9.04
1584,20200110,20200129,1,319.0,8.18
1585,20200110,20200129,1,320.0,7.33
1586,20200110,20200129,1,321.0,6.495
1587,20200110,20200129,1,322.0,5.6850000000000005
1588,20200110,20200129,1,323.0,4.904999999999999
1589,20200110,20200129,1,324.0,4.165
1590,20200110,20200129,1,325.0,3.465
1591,20200110,20200129,1,326.0,2.815
1592,20200110,20200129,1,327.0,2.2300000000000004
1593,20200110,20200129,1,328.0,1.71
1594,20200110,20200129,1,329.0,1.27
1595,20200110,20200129,1,330.0,0.915
1596,20200110,20200129,1,331.0,0.635
1597,20200110,20200129,1,332.0,0.425
1598,20200110,20200129,1,333.0,0.275
1599,20200110,20200129,1,334.0,0.175
1600,20200110,20200129,1,335.0,0.11499999999999999
1601,20200110,20200129,1,336.0,0.07500000000000001
1602,20200110,20200129,1,337.0,0.045
1603,20200110,20200129,1,338.0,0.035
1604,20200110,20200129,1,339.0,0.025
1605,20200110,20200129,1,340.0,0.015
1606,20200110,20200129,1,341.0,0.015
1607,20200110,20200129,1,342.0,0.015
1608,20200110,20200129,1,343.0,0.005
1609,20200110,20200129,1,344.0,0.005
1610,20200110,20200129,1,345.0,0.005
1611,20200110,20200129,1,346.0,0.005
1612,20200110,20200129,1,347.0,0.005
1613,20200110,20200129,1,350.0,0.005
1614,20200110,20200129,0,280.0,0.035
1615,20200110,20200129,0,285.0,0.055
1616,20200110,20200129,0,290.0,0.07500000000000001
1617,20200110,20200129,0,294.0,0.095
1618,20200110,20200129,0,295.0,0.10500000000000001
1619,20200110,20200129,0,296.0,0.11499999999999999
1620,20200110,20200129,0,297.0,0.125
1621,20200110,20200129,0,298.0,0.135
1622,20200110,20200129,0,299.0,0.14500000000000002
1623,20200110,20200129,0,300.0,0.165
1624,20200110,20200129,0,301.0,0.175
1625,20200110,20200129,0,302.0,0.195
1626,20200110,20200129,0,303.0,0.215
1627,20200110,20200129,0,304.0,0.245
1628,20200110,20200129,0,305.0,0.265
1629,20200110,20200129,0,306.0,0.295
1630,20200110,20200129,0,307.0,0.325
1631,20200110,20200129,0,308.0,0.365
1632,20200110,20200129,0,309.0,0.405
1633,20200110,20200129,0,310.0,0.45
1634,20200110,20200129,0,311.0,0.505
1635,20200110,20200129,0,312.0,0.555
1636,20200110,20200129,0,313.0,0.625
1637,20200110,20200129,0,314.0,0.695
1638,20200110,20200129,0,315.0,0.775
1639,20200110,20200129,0,316.0,0.865
1640,20200110,20200129,0,317.0,0.965
1641,20200110,20200129,0,318.0,1.08
1642,20200110,20200129,0,319.0,1.21
1643,20200110,20200129,0,320.0,1.3650000000000002
1644,20200110,20200129,0,321.0,1.53
1645,20200110,20200129,0,322.0,1.72
1646,20200110,20200129,0,323.0,1.94
1647,20200110,20200129,0,324.0,2.1950000000000003
1648,20200110,20200129,0,325.0,2.495
1649,20200110,20200129,0,326.0,2.85
1650,20200110,20200129,0,327.0,3.2649999999999997
1651,20200110,20200129,0,328.0,3.76
1652,20200110,20200129,0,329.0,4.324999999999999
1653,20200110,20200129,0,330.0,4.98
1654,20200110,20200129,0,331.0,5.71
1655,20200110,20200129,0,332.0,6.52
1656,20200110,20200129,0,333.0,7.4
1657,20200110,20200129,0,334.0,8.33
1658,20200110,20200129,0,335.0,9.315000000000001
1659,20200110,20200129,0,336.0,10.32
1660,20200110,20200129,0,337.0,11.32
1661,20200110,20200129,0,338.0,12.32
1662,20200110,20200129,0,339.0,13.315000000000001
1663,20200110,20200129,0,340.0,14.315000000000001
1664,20200110,20200129,0,341.0,15.315000000000001
1665,20200110,20200129,0,342.0,16.32
1666,20200110,20200129,0,343.0,17.32
1667,20200110,20200129,0,344.0,18.32
1668,20200110,20200129,0,345.0,19.32
1669,20200110,20200129,0,346.0,20.32
1670,20200110,20200129,0,347.0,21.32
1671,20200110,20200129,0,350.0,24.32
1672,20200110,20200131,1,255.0,70.96000000000001
1673,20200110,20200131,1,260.0,65.97
1674,20200110,20200131,1,265.0,60.980000000000004
1675,20200110,20200131,1,270.0,55.989999999999995
1676,20200110,20200131,1,275.0,51.010000000000005
1677,20200110,20200131,1,277.5,48.515
1678,20200110,20200131,1,280.0,46.025
1679,20200110,20200131,1,280.5,45.53
1680,20200110,20200131,1,281.0,45.03
1681,20200110,20200131,1,281.5,44.53
1682,20200110,20200131,1,282.0,44.035
1683,20200110,20200131,1,282.5,43.54
1684,20200110,20200131,1,283.0,43.04
1685,20200110,20200131,1,283.5,42.545
1686,20200110,20200131,1,284.0,42.05
1687,20200110,20200131,1,284.5,41.55
1688,20200110,20200131,1,285.0,41.05
1689,20200110,20200131,1,285.5,40.555
1690,20200110,20200131,1,286.0,40.06
1691,20200110,20200131,1,286.5,39.56
1692,20200110,20200131,1,287.0,39.075
1693,20200110,20200131,1,287.5,38.575
1694,20200110,20200131,1,288.0,38.08
1695,20200110,20200131,1,288.5,37.585
1696,20200110,20200131,1,289.0,37.09
1697,20200110,20200131,1,289.5,36.59
1698,20200110,20200131,1,290.0,36.099999999999994
1699,20200110,20200131,1,290.5,35.599999999999994
1700,20200110,20200131,1,291.0,35.105000000000004
1701,20200110,20200131,1,291.5,34.61
1702,20200110,20200131,1,292.0,34.115
1703,20200110,20200131,1,292.5,33.620000000000005
1704,20200110,20200131,1,293.0,33.125
1705,20200110,20200131,1,293.5,32.629999999999995
1706,20200110,20200131,1,294.0,32.135
1707,20200110,20200131,1,294.5,31.645
1708,20200110,20200131,1,295.0,31.145
1709,20200110,20200131,1,295.5,30.655
1710,20200110,20200131,1,296.0,30.165
1711,20200110,20200131,1,296.5,29.67
1712,20200110,20200131,1,297.0,29.175
1713,20200110,20200131,1,297.5,28.685000000000002
1714,20200110,20200131,1,298.0,28.195
1715,20200110,20200131,1,298.5,27.705
1716,20200110,20200131,1,299.0,27.21
1717,20200110,20200131,1,299.5,26.72
1718,20200110,20200131,1,300.0,26.235
1719,20200110,20200131,1,300.5,25.744999999999997
1720,20200110,20200131,1,301.0,25.259999999999998
1721,20200110,20200131,1,301.5,24.770000000000003
1722,20200110,20200131,1,302.0,24.28
1723,20200110,20200131,1,302.5,23.79
1724,20200110,20200131,1,303.0,23.305
1725,20200110,20200131,1,303.5,22.82
1726,20200110,20200131,1,304.0,22.335
1727,20200110,20200131,1,304.5,21.855
1728,20200110,20200131,1,305.0,21.365000000000002
1729,20200110,20200131,1,305.5,20.884999999999998
1730,20200110,20200131,1,306.0,20.405
1731,20200110,20200131,1,306.5,19.925
1732,20200110,20200131,1,307.0,19.445
1733,20200110,20200131,1,307.5,18.97
1734,20200110,20200131,1,308.0,18.490000000000002
1735,20200110,20200131,1,308.5,18.015
1736,20200110,20200131,1,309.0,17.54
1737,20200110,20200131,1,309.5,17.07
1738,20200110,20200131,1,310.0,16.6
1739,20200110,20200131,1,310.5,16.13
1740,20200110,20200131,1,311.0,15.66
1741,20200110,20200131,1,311.5,15.18
1742,20200110,20200131,1,312.0,14.71
1743,20200110,20200131,1,312.5,14.25
1744,20200110,20200131,1,313.0,13.79
1745,20200110,20200131,1,313.5,13.33
1746,20200110,20200131,1,314.0,12.875
1747,20200110,20200131,1,314.5,12.415
1748,20200110,20200131,1,315.0,11.965
1749,20200110,20200131,1,315.5,11.51
1750,20200110,20200131,1,316.0,11.065
1751,20200110,20200131,1,316.5,10.625
1752,20200110,20200131,1,317.0,10.185
1753,20200110,20200131,1,317.5,9.745000000000001
1754,20200110,20200131,1,318.0,9.309999999999999
1755,20200110,20200131,1,318.5,8.879999999999999
1756,20200110,20200131,1,319.0,8.45
1757,20200110,20200131,1,319.5,8.024999999999999
1758,20200110,20200131,1,320.0,7.609999999999999
1759,20200110,20200131,1,320.5,7.195
1760,20200110,20200131,1,321.0,6.785
1761,20200110,20200131,1,321.5,6.385
1762,20200110,20200131,1,322.0,5.984999999999999
1763,20200110,20200131,1,322.5,5.595000000000001
1764,20200110,20200131,1,323.0,5.205
1765,20200110,20200131,1,323.5,4.835
1766,20200110,20200131,1,324.0,4.470000000000001
1767,20200110,20200131,1,324.5,4.115
1768,20200110,20200131,1,325.0,3.7649999999999997
1769,20200110,20200131,1,325.5,3.435
1770,20200110,20200131,1,326.0,3.115
1771,20200110,20200131,1,326.5,2.8099999999999996
1772,20200110,20200131,1,327.0,2.5199999999999996
1773,20200110,20200131,1,327.5,2.24
1774,20200110,20200131,1,328.0,1.98
1775,20200110,20200131,1,328.5,1.74
1776,20200110,20200131,1,329.0,1.5150000000000001
1777,20200110,20200131,1,329.5,1.31
1778,20200110,20200131,1,330.0,1.125
1779,20200110,20200131,1,331.0,0.805
1780,20200110,20200131,1,332.0,0.565
1781,20200110,20200131,1,332.5,0.46499999999999997
1782,20200110,20200131,1,333.0,0.385
1783,20200110,20200131,1,334.0,0.255
1784,20200110,20200131,1,335.0,0.175
1785,20200110,20200131,1,336.0,0.11499999999999999
1786,20200110,20200131,1,337.0,0.07500000000000001
1787,20200110,20200131,1,337.5,0.055
1788,20200110,20200131,1,338.0,0.045
1789,20200110,20200131,1,339.0,0.035
1790,20200110,20200131,1,340.0,0.025
1791,20200110,20200131,1,341.0,0.015
1792,20200110,20200131,1,342.0,0.015
1793,20200110,20200131,1,342.5,0.015
1794,20200110,20200131,1,343.0,0.015
1795,20200110,20200131,1,344.0,0.015
1796,20200110,20200131,1,345.0,0.005
1797,20200110,20200131,1,346.0,0.005
1798,20200110,20200131,1,347.0,0.005
1799,20200110,20200131,1,347.5,0.005
1800,20200110,20200131,1,350.0,0.005
1801,20200110,20200131,1,352.5,0.005
1802,20200110,20200131,1,355.0,0.005
1803,20200110,20200131,1,357.5,0.005
1804,20200110,20200131,1,360.0,0.005
1805,20200110,20200131,1,362.5,0.005
1806,20200110,20200131,0,255.0,0.015
1807,20200110,20200131,0,260.0,0.015
1808,20200110,20200131,0,265.0,0.025
1809,20200110,20200131,0,270.0,0.025
1810,20200110,20200131,0,275.0,0.035
1811,20200110,20200131,0,277.5,0.045
1812,20200110,20200131,0,280.0,0.045
1813,20200110,20200131,0,280.5,0.045
1814,20200110,20200131,0,281.0,0.055
1815,20200110,20200131,0,281.5,0.055
1816,20200110,20200131,0,282.0,0.055
1817,20200110,20200131,0,282.5,0.055
1818,20200110,20200131,0,283.0,0.055
1819,20200110,20200131,0,283.5,0.055
1820,20200110,20200131,0,284.0,0.065
1821,20200110,20200131,0,284.5,0.065
1822,20200110,20200131,0,285.0,0.065
1823,20200110,20200131,0,285.5,0.065
1824,20200110,20200131,0,286.0,0.065
1825,20200110,20200131,0,286.5,0.07500000000000001
1826,20200110,20200131,0,287.0,0.07500000000000001
1827,20200110,20200131,0,287.5,0.07500000000000001
1828,20200110,20200131,0,288.0,0.08499999999999999
1829,20200110,20200131,0,288.5,0.08499999999999999
1830,20200110,20200131,0,289.0,0.08499999999999999
1831,20200110,20200131,0,289.5,0.08499999999999999
1832,20200110,20200131,0,290.0,0.095
1833,20200110,20200131,0,290.5,0.095
1834,20200110,20200131,0,291.0,0.10500000000000001
1835,20200110,20200131,0,291.5,0.10500000000000001
1836,20200110,20200131,0,292.0,0.10500000000000001
1837,20200110,20200131,0,292.5,0.11499999999999999
1838,20200110,20200131,0,293.0,0.11499999999999999
1839,20200110,20200131,0,293.5,0.125
1840,20200110,20200131,0,294.0,0.125
1841,20200110,20200131,0,294.5,0.135
1842,20200110,20200131,0,295.0,0.135
1843,20200110,20200131,0,295.5,0.14500000000000002
1844,20200110,20200131,0,296.0,0.155
1845,20200110,20200131,0,296.5,0.155
1846,20200110,20200131,0,297.0,0.165
1847,20200110,20200131,0,297.5,0.175
1848,20200110,20200131,0,298.0,0.175
1849,20200110,20200131,0,298.5,0.185
1850,20200110,20200131,0,299.0,0.195
1851,20200110,20200131,0,299.5,0.20500000000000002
1852,20200110,20200131,0,300.0,0.215
1853,20200110,20200131,0,300.5,0.225
1854,20200110,20200131,0,301.0,0.235
1855,20200110,20200131,0,301.5,0.245
1856,20200110,20200131,0,302.0,0.26
1857,20200110,20200131,0,302.5,0.275
1858,20200110,20200131,0,303.0,0.28500000000000003
1859,20200110,20200131,0,303.5,0.295
1860,20200110,20200131,0,304.0,0.315
1861,20200110,20200131,0,304.5,0.325
1862,20200110,20200131,0,305.0,0.345
1863,20200110,20200131,0,305.5,0.365
1864,20200110,20200131,0,306.0,0.375
1865,20200110,20200131,0,306.5,0.395
1866,20200110,20200131,0,307.0,0.415
1867,20200110,20200131,0,307.5,0.445
1868,20200110,20200131,0,308.0,0.46499999999999997
1869,20200110,20200131,0,308.5,0.485
1870,20200110,20200131,0,309.0,0.515
